"SP","CHROM","START","END"
"Dlabr","LG11",19973562,19978519
"Dlabr","LG11",3160925,3162590
"Dlabr","LG1B",14593154,14601959
"Dlabr","LG20",22647528,22668678
"Dlabr","LG22-25",13940805,13941934
"Dlabr","LG4",7942616,7944948
"Dlabr","LG12",14669652,14670689
"Dlabr","LG4",4489979,4500227
"Dlabr","LG3",13097478,13099786
"Dlabr","LG3",13211842,13216709
"Dlabr","LG9",16779055,16781184
"Dlabr","LG17",20030916,20034691
"Dlabr","LG24",10465896,10470412
"Dlabr","LG1A",14408175,14415291
"Dlabr","LG11",19060193,19063399
"Dlabr","LG19",6085986,6086882
"Dlabr","LG2",12706084,12707547
"Dlabr","LG13",18252253,18254472
"Dlabr","LG2",4380772,4384102
"Dlabr","LG12",8970601,8981967
"Dlabr","LG14",27876126,27884059
"Dlabr","LG6",12953540,12959584
"Dlabr","LG7",9629579,9633174
"Dlabr","LG13",13230021,13232573
"Dlabr","LG6",16479915,16487173
"Dlabr","LG7",11820275,11823386
"Dlabr","LG8",6985821,6987654
"Dlabr","LG12",14997082,15048876
"Dlabr","LGx",13126428,13128114
"Dlabr","UN",6376638,6384598
"Dlabr","LG13",13272336,13273586
"Dlabr","LG20",14268704,14274820
"Dlabr","LG20",10374941,10379224
"Dlabr","LG5",11484232,11488553
"Dlabr","LG5",26573217,26577212
"Dlabr","LG19",15224645,15225418
"Dlabr","LG16",25534354,25537891
"Dlabr","LG1B",5691444,5693691
"Dlabr","LG8",13049480,13065695
"Dlabr","LG11",13622658,13626694
"Dlabr","LG22-25",6849027,6853026
"Dlabr","LG10",14243904,14246301
"Dlabr","LG19",5657677,5661611
"Dlabr","LG16",5339466,5350359
"Dlabr","LG1A",18371390,18374787
"Dlabr","LG4",13317962,13320407
"Dlabr","UN",85404120,85405060
"Dlabr","LG10",14632595,14633473
"Dlabr","LG24",10894892,10897752
"Dlabr","LG15",7547359,7550910
"Dlabr","LG1A",13254563,13256460
"Dlabr","LG22-25",11364568,11366686
"Dlabr","LG13",18389277,18393798
"Dlabr","LG10",7074238,7076434
"Dlabr","LG8",22696156,22701305
"Dlabr","LG5",10650674,10653220
"Dlabr","LG1A",27671694,27723166
"Dlabr","LG16",13469301,13470195
"Dlabr","LG9",20390612,20393346
"Dlabr","UN",19480139,19482598
"Dlabr","LG3",12379005,12381519
"Dlabr","LG1B",11092816,11095343
"Dlabr","LG15",10819018,10822542
"Dlabr","LG4",7620128,7627481
"Dlabr","LG7",9621706,9623060
"Dlabr","LG4",24567462,24571336
"Dlabr","LG13",18075707,18080023
"Dlabr","LG5",4508142,4508888
"Dlabr","LG9",7663657,7669756
"Dlabr","LG3",9873352,9875443
"Dlabr","LG18-21",2145581,2148100
"Dlabr","LG14",9225441,9237948
"Dlabr","LG1A",12732486,12742912
"Dlabr","LG20",4522056,4525909
"Dlabr","LG2",4097933,4100475
"Dlabr","LG11",8579133,8581258
"Dlabr","UN",46732745,46734404
"Dlabr","LG17",16332581,16334099
"Dlabr","LG1B",15272425,15275930
"Dlabr","LG6",18962239,18970082
"Dlabr","LG4",20067759,20075631
"Dlabr","LG14",14836712,14841544
"Dlabr","LG24",6895231,6897928
"Dlabr","LG9",19581556,19584266
"Dlabr","UN",19818548,19819422
"Dlabr","LG13",24191558,24193197
"Dlabr","LG8",12686591,12689372
"Dlabr","LG20",12156982,12158551
"Dlabr","LG16",619691,621702
"Dlabr","LG5",25457837,25461096
"Dlabr","LG2",4406612,4414166
"Dlabr","LG16",9979891,9983225
"Dlabr","LG17",8886720,8898787
"Dlabr","LG8",4235246,4237755
"Dlabr","LGx",3113352,3114584
"Dlabr","UN",8406625,8408431
"Dlabr","LG15",10357752,10377652
"Dlabr","LG4",22191016,22192774
"Dlabr","LG24",12181754,12186412
"Dlabr","LG20",17542549,17548188
"Dlabr","LG17",19978384,19981706
"Dlabr","LG13",21731237,21731974
"Dlabr","LG6",3774433,3787125
"Dlabr","LG14",19465152,19473373
"Dlabr","LG16",1074982,1077232
"Dlabr","LG10",919423,922003
"Dlabr","LG4",20634524,20648862
"Dlabr","LG4",6844993,6851898
"Dlabr","LG15",8446578,8447299
"Dlabr","LG10",5401509,5402622
"Dlabr","LG20",4289870,4291993
"Dlabr","LG7",7789761,7792522
"Dlabr","LG6",4681046,4681885
"Dlabr","LG16",16824464,16825885
"Dlabr","LG6",5346583,5347885
"Dlabr","LG16",11488142,11489639
"Dlabr","LG5",32541880,32563095
"Dlabr","LG18-21",3242229,3246558
"Dlabr","LG4",5378385,5384369
"Dlabr","LG18-21",7255557,7259707
"Dlabr","LG9",17353190,17356464
"Dlabr","LG11",25396261,25402956
"Dlabr","LG5",8863639,8867701
"Dlabr","LG1A",23183313,23183897
"Dlabr","LG13",13264484,13266207
"Dlabr","LG13",15798030,15799822
"Dlabr","LG18-21",8549483,8555035
"Dlabr","LG22-25",9900104,9904187
"Dlabr","LG6",6194272,6199353
"Dlabr","LG4",23317083,23319078
"Dlabr","LG16",8005689,8007616
"Dlabr","LG15",12596899,12599559
"Dlabr","LG19",16880248,16882994
"Dlabr","LG4",20896490,20900059
"Dlabr","LG9",14898980,14901606
"Dlabr","LG18-21",9557390,9559936
"Dlabr","LG18-21",2411304,2414671
"Dlabr","LG14",19640715,19644403
"Dlabr","LG2",13321184,13321945
"Dlabr","LG18-21",8417063,8419937
"Dlabr","LG7",16156949,16160152
"Dlabr","UN",49178792,49184915
"Dlabr","LG14",17914538,17916367
"Dlabr","LG12",12998317,13000061
"Dlabr","LG11",16469094,16478058
"Dlabr","LG5",18531713,18546825
"Dlabr","LG11",16690795,16693802
"Dlabr","LG6",11860358,11865103
"Dlabr","LG13",17856604,17858695
"Dlabr","LG9",18377314,18380376
"Dlabr","LG1B",12435085,12437506
"Dlabr","LG18-21",10673703,10676554
"Dlabr","LG2",2079170,2104601
"Dlabr","LG18-21",2180261,2183909
"Dlabr","LG18-21",8075674,8076729
"Dlabr","LG13",26892154,26894722
"Dlabr","LG9",13694273,13697172
"Dlabr","LG16",8277352,8278415
"Dlabr","LG4",19689824,19695214
"Dlabr","LG1A",18826341,18835106
"Dlabr","LG15",18004645,18007727
"Dlabr","LG16",16310681,16316708
"Dlabr","LG6",25073972,25078492
"Dlabr","LG13",16348021,16349159
"Dlabr","LG1B",1333718,1407152
"Dlabr","LG3",111301,115100
"Dlabr","LG9",16481743,16485302
"Dlabr","LG24",13124770,13165491
"Dlabr","LG13",10398553,10399854
"Dlabr","LG8",1329291,1330264
"Dlabr","LG20",12706020,12707625
"Dlabr","LG10",3877790,3879799
"Dlabr","LG9",21236432,21243789
"Dlabr","LG6",8557855,8561248
"Dlabr","LG4",27094009,27099121
"Dlabr","LG1B",5186871,5189574
"Dlabr","LG20",4441439,4443338
"Dlabr","LG8",16525827,16532275
"Dlabr","LG18-21",4486170,4492945
"Dlabr","LG11",13068477,13073188
"Dlabr","LG7",23498173,23505795
"Dlabr","LG5",10628287,10630361
"Dlabr","LG13",24181783,24184821
"Dlabr","LG17",17389379,17402888
"Dlabr","LG1A",22196753,22197792
"Dlabr","LG7",10873504,10877783
"Dlabr","LG19",19244925,19246720
"Dlabr","LG11",9256325,9261143
"Dlabr","UN",67405478,67415205
"Dlabr","LG13",18235751,18241479
"Dlabr","LG2",5838557,5840621
"Dlabr","LG12",5053885,5054964
"Dlabr","LG13",25875932,25877868
"Dlabr","LG14",17931119,17932075
"Dlabr","LG13",18905200,18906581
"Dlabr","LG6",25192778,25196708
"Dlabr","LG12",11160223,11161598
"Dlabr","LG10",19144797,19149689
"Dlabr","LG5",18408478,18411160
"Dlabr","LG8",12390885,12394154
"Dlabr","LG13",26425702,26438846
"Dlabr","LG2",10174987,10176735
"Dlabr","LG1A",16667668,16669416
"Dlabr","LG15",16808138,16810812
"Dlabr","LG19",9464621,9468118
"Dlabr","LG12",13687456,13693844
"Dlabr","LG1B",11089882,11091900
"Dlabr","LG14",14498055,14507949
"Dlabr","LG14",7512597,7513338
"Dlabr","LG22-25",11618690,11619616
"Dlabr","LG22-25",3164546,3165550
"Dlabr","LG12",18186070,18192684
"Dlabr","LG17",8901554,8904604
"Dlabr","LG8",5337808,5340042
"Dlabr","LG14",8494096,8496157
"Dlabr","LG16",4238706,4242666
"Dlabr","LG16",6787750,6789603
"Dlabr","LG13",25554160,25556390
"Dlabr","LG13",17893265,17895692
"Dlabr","LGx",3289736,3295198
"Dlabr","UN",66524668,66527608
"Dlabr","LG16",12605783,12610487
"Dlabr","LG1B",6925571,6927960
"Dlabr","LG6",24342723,24345619
"Dlabr","LG5",12623371,12625241
"Dlabr","LG8",22820855,22823506
"Dlabr","LG22-25",22285628,22296024
"Dlabr","LG9",13795511,13797112
"Dlabr","LG11",15359978,15363515
"Dlabr","LG19",16201059,16208819
"Dlabr","LG19",15583231,15597198
"Dlabr","LG16",6111575,6115063
"Dlabr","LG15",17483819,17485418
"Dlabr","LG19",9512492,9515030
"Dlabr","LG15",4553608,4555748
"Dlabr","UN",35115179,35117831
"Dlabr","LG13",17549131,17554054
"Dlabr","LG14",16297923,16300597
"Dlabr","LG7",21193495,21194589
"Dlabr","LG19",13661603,13665994
"Dlabr","UN",45814885,45817767
"Dlabr","LG20",4105748,4107454
"Dlabr","LG5",18403475,18406793
"Dlabr","LG11",5483470,5485283
"Dlabr","LG1B",7840712,7842377
"Dlabr","LG17",9132598,9135356
"Dlabr","LG13",15909387,15910217
"Dlabr","LG2",21919678,21922441
"Dlabr","LG9",13738625,13740910
"Dlabr","LG12",16494189,16496252
"Dlabr","LG15",12751815,12754432
"Dlabr","LG4",9100218,9102632
"Dlabr","LG17",12731434,12734041
"Dlabr","LG13",23586648,23587415
"Dlabr","LG13",24206883,24208122
"Dlabr","LG8",18256648,18258872
"Dlabr","LG6",7273775,7278304
"Dlabr","LG15",13515496,13516868
"Dlabr","LG2",14811219,14812052
"Dlabr","LG17",7490515,7492382
"Dlabr","LG1B",5228125,5230321
"Dlabr","LG8",15960996,15962985
"Dlabr","LG5",18431464,18432728
"Dlabr","LG1A",7742778,7743569
"Dlabr","LG12",21421314,21423105
"Dlabr","LG18-21",2417536,2419825
"Dlabr","LG20",8373049,8375058
"Dlabr","LG11",6865456,6866220
"Dlabr","LG22-25",13499232,13503016
"Dlabr","LG11",13182922,13199703
"Dlabr","LG1A",3362528,3368952
"Dlabr","LG22-25",19681965,19688532
"Dlabr","LG12",10598939,10600424
"Dlabr","LG19",18663389,18664925
"Dlabr","LG24",5035171,5036166
"Dlabr","LG4",1805769,1808207
"Dlabr","LG3",13000922,13003400
"Dlabr","LG2",14660784,14663912
"Dlabr","LG8",1197538,1198721
"Dlabr","LG16",5288171,5290246
"Dlabr","LG13",10032502,10037405
"Dlabr","LG8",1101707,1103075
"Dlabr","LG1A",10451167,10453342
"Dlabr","LG7",17645904,17646488
"Dlabr","LG13",26448279,26455368
"Dlabr","LG8",21197972,21200767
"Dlabr","LG7",23309765,23312130
"Dlabr","LG20",9188728,9191571
"Dlabr","LG11",3626429,3629914
"Dlabr","LG12",9222148,9253947
"Dlabr","LG17",11005023,11006758
"Dlabr","LG6",12058575,12063833
"Dlabr","LG22-25",2632354,2635609
"Dlabr","LG4",20038003,20039509
"Dlabr","LG13",21306257,21306889
"Dlabr","LG16",6152513,6154041
"Dlabr","LG11",8574050,8575658
"Dlabr","LG2",22978774,22980330
"Dlabr","LG9",21222718,21228174
"Dlabr","LG18-21",11551772,11553914
"Dlabr","LG11",17753591,17755995
"Dlabr","LGx",11426890,11428703
"Dlabr","LG10",19271670,19278960
"Dlabr","LG4",19642397,19645061
"Dlabr","LG1B",6647131,6648933
"Dlabr","LG1B",11402890,11404122
"Dlabr","LG13",17017372,17020857
"Dlabr","LG20",17559165,17561457
"Dlabr","LG18-21",8415587,8416234
"Dlabr","LG3",2461427,2464021
"Dlabr","LG10",18251984,18253438
"Dlabr","LG4",17728105,17729535
"Dlabr","LG20",25679732,25682925
"Dlabr","LG16",616873,618961
"Dlabr","LG22-25",1833970,1840176
"Dlabr","LG7",18098365,18103501
"Dlabr","LG1B",304000,319120
"Dlabr","LG19",1908604,1913496
"Dlabr","LG10",19051423,19076637
"Dlabr","LG6",12601283,12603764
"Dlabr","LG24",3471817,3472643
"Dlabr","LG11",11822907,11888934
"Dlabr","LG9",12519348,12521063
"Dlabr","LG12",19277199,19280347
"Dlabr","LG8",4126356,4130590
"Dlabr","LG14",22424024,22427195
"Dlabr","LG7",10370705,10373361
"Dlabr","LG16",10661232,10663439
"Dlabr","LG6",8012867,8014790
"Dlabr","LG5",14098371,14100358
"Dlabr","LG9",3958274,3960890
"Dlabr","LG11",15281130,15288235
"Dlabr","LG7",19641192,19644235
"Dlabr","LG2",11585523,11588320
"Dlabr","LG2",15607865,15612340
"Dlabr","LG4",371986,377423
"Dlabr","LG12",22059743,22062528
"Dlabr","LG2",8997264,8998491
"Dlabr","LG15",25150346,25152200
"Dlabr","LG12",7164203,7174735
"Dlabr","LG10",241098,242101
"Dlabr","LG6",13761217,13763115
"Dlabr","LG2",5994493,5996913
"Dlabr","LG10",10227151,10229561
"Dlabr","LG15",5633399,5672176
"Dlabr","LG8",4261004,4261793
"Dlabr","LG12",13732574,13768737
"Dlabr","LG10",16080316,16085586
"Dlabr","LG10",15974561,15975487
"Dlabr","LG9",18436858,18439142
"Dlabr","LG3",3312098,3312838
"Dlabr","LG3",10184732,10188379
"Dlabr","LG9",13006658,13015322
"Dlabr","LG9",1058276,1062322
"Dlabr","LG14",2764865,2766134
"Dlabr","LG20",8914677,8916170
"Dlabr","LG9",8486554,8490206
"Dlabr","LG7",18160082,18162926
"Dlabr","LG1A",19926440,19926964
"Dlabr","LG12",19720851,19723839
"Dlabr","UN",23449837,23451783
"Dlabr","LG20",707843,709515
"Dlabr","LG8",12530184,12532727
"Dlabr","LG3",3109067,3112828
"Dlabr","LG1B",9254623,9368569
"Dlabr","LG11",13085827,13087273
"Dlabr","LG12",10910698,10911884
"Dlabr","LG22-25",7754059,7754805
"Dlabr","UN",32147349,32147939
"Dlabr","LG15",18013993,18015631
"Dlabr","LG4",20561226,20563117
"Dlabr","LG22-25",20358381,20361136
"Dlabr","LG6",2016919,2017593
"Dlabr","LG1A",19033531,19038903
"Dlabr","LG17",18567577,18572230
"Dlabr","LG14",7567773,7582721
"Dlabr","LG8",13414066,13415517
"Dlabr","LG5",14884026,14885502
"Dlabr","LG16",16779849,16781341
"Dlabr","LG12",11889702,11891511
"Dlabr","LG2",10203300,10205688
"Dlabr","LG8",20979384,20981455
"Dlabr","LG16",8280654,8283320
"Dlabr","LG9",10898802,10900537
"Dlabr","LG7",23132641,23135201
"Dlabr","LG1B",11542677,11546430
"Dlabr","LG15",752443,755240
"Dlabr","LG12",2922745,2925639
"Dlabr","LG17",8256518,8257941
"Dlabr","LG17",12924945,12927886
"Dlabr","LG10",7879747,7882843
"Dlabr","LG14",13761755,13765596
"Dlabr","LG5",26578729,26580455
"Dlabr","LG20",23310652,23313869
"Dlabr","LG4",18993807,18995326
"Dlabr","LG10",16686293,16687844
"Dlabr","UN",60742092,60743632
"Dlabr","LG18-21",6651390,6653323
"Dlabr","LG1B",15610633,15611627
"Dlabr","LG5",10699990,10701334
"Dlabr","LG11",25645842,25653387
"Dlabr","LG7",23174648,23184215
"Dlabr","LG4",23629239,23635104
"Dlabr","LG2",9693891,9694505
"Dlabr","LG4",9251045,9254547
"Dlabr","LG9",11991467,11993499
"Dlabr","LG5",9371180,9372811
"Dlabr","LG12",20818967,20824492
"Dlabr","LG7",23219844,23224476
"Dlabr","LG22-25",11308101,11309868
"Dlabr","LG2",15048216,15049307
"Dlabr","LG13",25858278,25859030
"Dlabr","LG5",3575522,3580308
"Dlabr","LG10",7808064,7811135
"Dlabr","LG24",4852912,4853751
"Dlabr","LG19",9691573,9693658
"Dlabr","UN",19456787,19457751
"Dlabr","LG10",1574740,1577654
"Dlabr","LG5",11551482,11557734
"Dlabr","LG14",23812205,23814561
"Dlabr","LG2",7323658,7326731
"Dlabr","UN",41698885,41699409
"Dlabr","LG20",78033,80035
"Dlabr","LG19",15530511,15536028
"Dlabr","LG10",12083383,12085259
"Dlabr","LG13",12524641,12542349
"Dlabr","LG6",12365367,12365931
"Dlabr","LG10",19546561,19550401
"Dlabr","LG12",9794603,9795411
"Dlabr","LG9",19530703,19532235
"Dlabr","LG4",1800318,1802267
"Dlabr","LG1A",3522226,3524055
"Dlabr","LG13",15490140,15500151
"Dlabr","LG16",13767316,13772338
"Dlabr","LG14",26522338,26527451
"Dlabr","LG19",4562855,4566633
"Dlabr","UN",58845391,58851697
"Dlabr","LG4",13258658,13261535
"Dlabr","LG1B",9409270,9411227
"Dlabr","LG15",3397344,3399037
"Dlabr","LG4",2871843,2879005
"Dlabr","LG3",6101692,6103902
"Dlabr","LG3",12869760,12873904
"Dlabr","LGx",8829774,8849368
"Dlabr","LG5",12618639,12620820
"Dlabr","LG2",6314705,6316589
"Dlabr","LG10",4308843,4310137
"Dlabr","LG18-21",3955448,3961378
"Dlabr","LG22-25",8340074,8341662
"Dlabr","LG17",8274835,8276529
"Dlabr","LG1B",262939,264505
"Dlabr","LGx",14298075,14306263
"Dlabr","LG16",10157420,10158220
"Dlabr","LGx",12308867,12313032
"Dlabr","LG3",10752952,10766829
"Dlabr","LG16",16994745,16996698
"Dlabr","LG18-21",3721295,3722383
"Dlabr","LG12",20615949,20617518
"Dlabr","LGx",13003723,13004931
"Dlabr","LG7",2366189,2368140
"Dlabr","LG4",4645572,4650843
"Dlabr","LG12",8905720,8908705
"Dlabr","LG13",4088526,4089838
"Dlabr","LG1A",13426796,13450571
"Dlabr","LG9",10184737,10188255
"Dlabr","LG16",8724563,8725909
"Dlabr","LG7",9535914,9538973
"Dlabr","LG8",2868537,2871579
"Dlabr","UN",95232361,95234144
"Dlabr","LG13",24825681,24827513
"Dlabr","LG1B",10387395,10389324
"Dlabr","LG3",12807048,12830150
"Dlabr","LG10",7164957,7165898
"Dlabr","LG1A",13848996,13850417
"Dlabr","LG20",868880,877199
"Dlabr","LG10",14424628,14425668
"Dlabr","LG9",12638026,12667900
"Dlabr","UN",33741279,33744025
"Dlabr","LG20",14631697,14648378
"Dlabr","LG2",544600,547792
"Dlabr","LG13",19890597,19891965
"Dlabr","LG13",27382280,27383546
"Dlabr","LG14",17791905,17794997
"Dlabr","LG19",4653843,4655460
"Dlabr","LG1B",10275863,10276854
"Dlabr","LG19",10598023,10599120
"Dlabr","LG14",8311169,8311687
"Dlabr","LG7",24340163,24352520
"Dlabr","LGx",15009653,15022354
"Dlabr","LG5",27700419,27702305
"Dlabr","LG20",2270858,2283293
"Dlabr","LG5",14785814,14790420
"Dlabr","LG1A",15515060,15517654
"Dlabr","LG10",5693303,5694891
"Dlabr","LG6",19589074,19594740
"Dlabr","LG10",20597520,20600382
"Dlabr","LG2",4087762,4089811
"Dlabr","LG12",8300006,8308364
"Dlabr","LG20",16756638,16757754
"Dlabr","LG14",4384206,4385899
"Dlabr","LG19",13156878,13161107
"Dlabr","LG19",10206717,10209979
"Dlabr","LG5",20965482,20970473
"Dlabr","LG14",23082946,23088952
"Dlabr","LG6",11912654,11914523
"Dlabr","LG10",22418521,22425789
"Dlabr","LG1B",11682198,11685766
"Dlabr","LG2",10317408,10319405
"Dlabr","LG5",27270813,27272699
"Dlabr","LG24",4981593,4982320
"Dlabr","LG8",9886415,9887038
"Dlabr","LG12",8888248,8889917
"Dlabr","LG2",5764610,5768627
"Dlabr","LG3",1407879,1410773
"Dlabr","LG5",23352879,23442410
"Dlabr","LG1A",14017148,14018043
"Dlabr","LG12",10562266,10563100
"Dlabr","LG2",7677383,7679574
"Dlabr","LG1A",20891025,20899237
"Dlabr","LG20",13388426,13393197
"Dlabr","LG7",15324946,15328059
"Dlabr","LG13",16731805,16737944
"Dlabr","LG19",10219639,10224250
"Dlabr","LG22-25",6247553,6248328
"Dlabr","LG17",16710890,16714285
"Dlabr","LG12",18602841,18603722
"Dlabr","LG13",18204368,18206051
"Dlabr","LG19",14981146,14984871
"Dlabr","LG17",21268902,21281840
"Dlabr","LGx",4538377,4540325
"Dlabr","LG6",27446507,27455222
"Dlabr","LG5",10458215,10461941
"Dlabr","LG1B",6488754,6489964
"Dlabr","LG1A",10456408,10458927
"Dlabr","LGx",6617271,6618370
"Dlabr","LG10",20742809,20744942
"Dlabr","LG22-25",16626823,16629058
"Dlabr","LG5",3571349,3574174
"Dlabr","LG12",18972190,18973297
"Dlabr","LG6",602621,605870
"Dlabr","LG6",7769899,7770852
"Dlabr","LG11",4944660,4946468
"Dlabr","LG5",21638043,21640338
"Dlabr","LG11",23827742,23833201
"Dlabr","LG15",9688518,9693059
"Dlabr","LG1A",23836177,23841086
"Dlabr","LG10",6769517,6770883
"Dlabr","LG7",19869385,19880188
"Dlabr","LG13",11005544,11007630
"Dlabr","LG4",4865429,4868566
"Dlabr","LG20",11437520,11451013
"Dlabr","LG8",3946049,3948176
"Dlabr","LG16",3308983,3309432
"Dlabr","LG1A",20470023,20471170
"Dlabr","LG4",10904610,10906507
"Dlabr","LG20",177514,180771
"Dlabr","LG17",10556325,10559904
"Dlabr","LG12",12203266,12204636
"Dlabr","LGx",9304564,9306145
"Dlabr","LG5",18412769,18413714
"Dlabr","LG5",12626477,12628132
"Dlabr","LG16",19732024,19733639
"Dlabr","LG16",10916811,10920527
"Dlabr","LG17",8415527,8422155
"Dlabr","LG13",17353741,17357244
"Dlabr","LG13",19528641,19531731
"Dlabr","LG22-25",12805576,12807149
"Dlabr","LG9",3182198,3184513
"Dlabr","LG5",22550963,22554663
"Dlabr","LG24",6030537,6033402
"Dlabr","LG12",11222821,11223588
"Dlabr","LG14",16799005,16800497
"Dlabr","LG8",9989448,9990731
"Dlabr","LG20",8732603,8733848
"Dlabr","LG3",7414103,7415033
"Dlabr","LG16",4995434,5006598
"Dlabr","LG8",5069494,5071247
"Dlabr","LG4",5502398,5504638
"Dlabr","LG16",16727263,16730256
"Dlabr","LG20",3872603,3875153
"Dlabr","LG24",4010976,4012269
"Dlabr","LG13",16726946,16729042
"Dlabr","LG16",8788371,8790574
"Dlabr","LG2",5330851,5332422
"Dlabr","LG15",14689786,14691060
"Dlabr","LG18-21",3932000,3934280
"Dlabr","LG9",14664286,14666979
"Dlabr","LG20",4809295,4811321
"Dlabr","LG22-25",4874419,4876629
"Dlabr","LG1B",14003595,14006014
"Dlabr","LG1B",3400240,3402779
"Dlabr","LG4",20550436,20551998
"Dlabr","LG9",18475592,18511037
"Dlabr","LG8",10038965,10042264
"Dlabr","LG2",11001390,11002476
"Dlabr","LG4",18995980,18997454
"Dlabr","LG15",16812097,16813170
"Dlabr","UN",22088115,22088639
"Dlabr","LG17",18085823,18086730
"Dlabr","LG4",20563631,20564477
"Dlabr","LG2",5986119,5987119
"Dlabr","LG14",10489262,10494609
"Dlabr","LG3",12150712,12155321
"Dlabr","LG20",7050127,7052753
"Dlabr","LG12",10434898,10436192
"Dlabr","LG12",1993206,1995614
"Dlabr","LG17",10559748,10564074
"Dlabr","LG9",12343704,12364515
"Dlabr","LG10",7793740,7795824
"Dlabr","LG17",19963307,19966130
"Dlabr","LG5",17702907,17704199
"Dlabr","LG13",12103382,12105090
"Dlabr","LG4",5863640,5865526
"Dlabr","LG10",10231500,10234712
"Dlabr","LG12",10567571,10568056
"Dlabr","LG6",4708883,4710968
"Dlabr","LG9",12367002,12372203
"Dlabr","LG7",8802141,8803373
"Dlabr","LG18-21",3524013,3525810
"Dlabr","LG1A",16890050,16891444
"Dlabr","LG7",11185386,11186042
"Dlabr","LG20",8599413,8601884
"Dlabr","LG20",14444409,14448167
"Dlabr","LG19",8766042,8776442
"Dlabr","LG2",11590633,11592551
"Dlabr","LG11",1759737,1761979
"Dlabr","LG6",28090027,28102916
"Dlabr","LG6",1980410,1982998
"Dlabr","LG11",9157913,9160984
"Dlabr","LG5",29110985,29114803
"Dlabr","LG2",15285754,15287843
"Dlabr","LG7",13429730,13430944
"Dlabr","LG19",15005755,15007911
"Dlabr","LG10",12087341,12089420
"Dlabr","UN",47016985,47017840
"Dlabr","LG4",14336574,14342258
"Dlabr","UN",85986186,85987933
"Dlabr","LG13",21106472,21107908
"Dlabr","LG11",1848601,1852034
"Dlabr","LG19",9033293,9035929
"Dlabr","LG11",23612127,23615233
"Dlabr","LG1A",16807372,16810849
"Dlabr","LG6",22670601,22676636
"Dlabr","LG17",10127087,10129121
"Dlabr","LG7",23320963,23323039
"Dlabr","LG4",11766148,11780866
"Dlabr","LG9",7617018,7618857
"Dlabr","LG19",15624002,15634003
"Dlabr","LGx",2392097,2392744
"Dlabr","LG4",18989366,18993046
"Dlabr","LG10",20746213,20746815
"Dlabr","LG14",22463456,22477724
"Dlabr","LG9",7499124,7500781
"Dlabr","LG1A",13676930,13678457
"Dlabr","LG14",15000717,15001433
"Dlabr","LG7",20111825,20114126
"Dlabr","LG9",12719774,12723199
"Dlabr","UN",19733977,19735448
"Dlabr","LG1A",18951073,18951964
"Dlabr","LG6",19640510,19641841
"Dlabr","LG12",11377243,11378874
"Dlabr","LG8",12395386,12399551
"Dlabr","LG19",5860577,5864149
"Dlabr","LG18-21",5842997,5845771
"Dlabr","LG9",13886608,13889728
"Dlabr","LG1A",17018573,17021089
"Dlabr","LG6",21317533,21318647
"Dlabr","LG16",14244013,14257369
"Dlabr","LG11",3462101,3478558
"Dlabr","LG1A",18068261,18071000
"Dlabr","LG22-25",14726160,14727519
"Dlabr","LG8",9519320,9521252
"Dlabr","LG12",13137185,13139048
"Dlabr","LG20",3491092,3491637
"Dlabr","LG13",21679510,21689687
"Dlabr","LG18-21",12052507,12054806
"Dlabr","LG8",20209407,20212624
"Dlabr","LG2",9034350,9037208
